r,p,common,stroop,stay,subj
0.63596,0.68067,1,-0.27498,1,159
-1.364,-1.3193,-1,-0.27498,1,159
-0.36404,0.68067,1,-0.27498,1,159
-0.36404,0.68067,1,-0.27498,1,159
-1.364,0.68067,1,-0.27498,1,159
0.63596,0.68067,-1,-0.27498,1,159
0.63596,0.68067,1,-0.27498,1,159
-1.364,0.68067,1,-0.27498,1,159
-0.36404,0.68067,1,-0.27498,1,159
-1.364,-3.3193,-1,-0.27498,1,159
-1.364,0.68067,1,-0.27498,0,159
-1.364,-2.3193,1,-0.27498,1,159
-0.36404,0.68067,1,-0.27498,0,159
-1.364,-3.3193,-1,-0.27498,1,159
1.636,0.68067,1,-0.27498,1,159
1.636,0.68067,1,-0.27498,1,159
2.636,0.68067,1,-0.27498,1,159
1.636,0.68067,1,-0.27498,1,159
-1.364,0.68067,-1,-0.27498,1,159
1.636,0.68067,1,-0.27498,1,159
-0.36404,0.68067,1,-0.27498,1,159
-0.36404,0.68067,1,-0.27498,1,159
1.636,0.68067,-1,-0.27498,1,159
-1.364,-1.3193,1,-0.27498,1,159
0.63596,0.68067,-1,-0.27498,1,159
-1.364,0.68067,1,-0.27498,1,159
-1.364,-2.3193,1,-0.27498,1,159
1.636,0.68067,1,-0.27498,1,159
1.636,0.68067,1,-0.27498,1,159
-1.364,-2.3193,-1,-0.27498,1,159
1.636,0.68067,-1,-0.27498,1,159
0.63596,0.68067,1,-0.27498,1,159
-1.364,0.68067,1,-0.27498,1,159
-1.364,0.68067,-1,-0.27498,1,159
1.636,0.68067,1,-0.27498,1,159
-1.364,-0.31933,1,-0.27498,1,159
-1.364,0.68067,1,0.34102,1,160
-1.364,-2.3193,1,0.34102,1,160
-1.364,-1.3193,1,0.34102,1,160
-1.364,0.68067,1,0.34102,1,160
2.636,0.68067,-1,0.34102,1,160
-0.36404,0.68067,1,0.34102,1,160
-1.364,-2.3193,1,0.34102,1,160
-1.364,-1.3193,1,0.34102,1,160
2.636,0.68067,-1,0.34102,1,160
-1.364,-0.31933,1,0.34102,1,160
-1.364,-3.3193,1,0.34102,0,160
3.636,0.68067,1,0.34102,1,160
-1.364,-2.3193,-1,0.34102,1,160
2.636,0.68067,1,0.34102,1,160
-1.364,-1.3193,1,0.34102,1,160
0.63596,0.68067,1,0.34102,1,160
-1.364,-0.31933,1,0.34102,1,160
-1.364,-3.3193,1,0.34102,1,160
-1.364,0.68067,-1,0.34102,1,160
-1.364,-1.3193,1,0.34102,1,160
-1.364,-1.3193,1,0.34102,1,160
-1.364,0.68067,1,0.34102,1,160
0.63596,0.68067,-1,0.34102,0,160
-1.364,0.68067,1,0.34102,1,160
-1.364,-0.31933,1,0.34102,1,160
2.636,0.68067,1,0.34102,1,160
2.636,0.68067,1,0.34102,0,160
-1.364,-3.3193,1,0.34102,1,160
1.636,0.68067,-1,0.34102,1,160
-1.364,-2.3193,1,0.34102,1,160
-0.36404,0.68067,1,0.34102,0,160
2.636,0.68067,1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
0.63596,0.68067,1,0.34102,1,160
-1.364,0.68067,1,0.34102,0,160
-0.36404,0.68067,1,0.34102,1,160
-1.364,-1.3193,-1,0.34102,1,160
-1.364,-1.3193,-1,0.34102,0,160
-1.364,-2.3193,1,0.34102,1,160
-1.364,-2.3193,1,0.34102,0,160
-1.364,0.68067,1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
-1.364,-0.31933,-1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
-1.364,0.68067,1,0.34102,1,160
-1.364,0.68067,1,0.34102,0,160
-0.36404,0.68067,1,0.34102,0,160
1.636,0.68067,1,0.34102,1,160
-0.36404,0.68067,-1,0.34102,1,160
1.636,0.68067,-1,0.34102,1,160
0.63596,0.68067,-1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
-0.36404,0.68067,1,0.34102,0,160
-1.364,0.68067,1,0.34102,1,160
0.63596,0.68067,-1,0.34102,0,160
1.636,0.68067,1,0.34102,1,160
2.636,0.68067,1,0.34102,1,160
3.636,0.68067,1,0.34102,1,160
-0.36404,0.68067,1,0.34102,1,160
-1.364,0.68067,1,0.34102,1,160
-1.364,0.68067,1,0.34102,1,160
1.636,0.68067,-1,0.34102,0,160
-1.364,-1.3193,-1,0.34102,1,160
-1.364,0.68067,1,0.34102,0,160
-1.364,-0.31933,1,0.34102,1,160
1.636,0.68067,-1,0.34102,0,160
2.636,0.68067,1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
3.636,0.68067,-1,0.34102,0,160
2.636,0.68067,1,0.34102,1,160
2.636,0.68067,1,0.34102,1,160
-1.364,-1.3193,-1,0.34102,0,160
-1.364,-3.3193,1,0.34102,0,160
1.636,0.68067,1,0.34102,1,160
0.63596,0.68067,1,0.34102,1,160
0.63596,0.68067,1,0.34102,1,160
-1.364,-1.3193,-1,0.34102,0,160
-1.364,-0.31933,1,0.34102,0,160
-0.36404,0.68067,1,0.34102,1,160
-1.364,0.68067,1,0.34102,0,160
0.63596,0.68067,1,0.34102,1,160
-1.364,-2.3193,-1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
3.636,0.68067,1,0.34102,1,160
-1.364,-2.3193,-1,0.34102,1,160
-1.364,-2.3193,-1,0.34102,1,160
0.63596,0.68067,1,0.34102,1,160
0.63596,0.68067,1,0.34102,1,160
-1.364,0.68067,1,0.34102,0,160
-1.364,-2.3193,-1,0.34102,1,160
-1.364,-1.3193,-1,0.34102,0,160
-1.364,-1.3193,1,0.34102,0,160
0.63596,0.68067,1,0.34102,1,160
-1.364,0.68067,1,0.34102,1,160
-1.364,-0.31933,1,0.34102,1,160
2.636,0.68067,1,0.34102,1,160
2.636,0.68067,1,0.34102,1,160
-1.364,-2.3193,-1,0.34102,1,160
-1.364,-2.3193,-1,0.34102,1,160
-0.36404,0.68067,1,0.34102,1,160
-1.364,0.68067,1,0.34102,0,160
-1.364,-0.31933,1,0.34102,1,160
-0.36404,0.68067,1,0.34102,1,160
0.63596,0.68067,1,0.34102,1,160
2.636,0.68067,1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
0.63596,0.68067,1,0.34102,1,160
-0.36404,0.68067,1,0.34102,0,160
0.63596,0.68067,-1,0.34102,0,160
-1.364,-2.3193,-1,0.34102,1,160
-0.36404,0.68067,1,0.34102,1,160
-0.36404,0.68067,1,0.34102,1,160
-1.364,0.68067,1,0.34102,0,160
-1.364,0.68067,-1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
0.63596,0.68067,1,0.34102,1,160
-1.364,0.68067,-1,0.34102,1,160
0.63596,0.68067,1,0.34102,1,160
0.63596,0.68067,1,0.34102,1,160
-0.36404,0.68067,1,0.34102,1,160
0.63596,0.68067,1,0.34102,1,160
1.636,0.68067,-1,0.34102,0,160
1.636,0.68067,1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
2.636,0.68067,1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
-1.364,0.68067,-1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
-0.36404,0.68067,1,0.34102,1,160
-0.36404,0.68067,1,0.34102,1,160
1.636,0.68067,-1,0.34102,0,160
0.63596,0.68067,1,0.34102,1,160
-1.364,-2.3193,-1,0.34102,1,160
-0.36404,0.68067,1,0.34102,1,160
-1.364,0.68067,1,0.34102,0,160
1.636,0.68067,1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
2.636,0.68067,-1,0.34102,0,160
1.636,0.68067,-1,0.34102,1,160
0.63596,0.68067,1,0.34102,0,160
0.63596,0.68067,1,0.34102,1,160
-1.364,0.68067,1,0.34102,0,160
-1.364,-0.31933,-1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
1.636,0.68067,1,0.34102,1,160
-1.364,0.68067,-1,-0.35504,1,162
3.636,0.68067,1,-0.35504,1,162
-0.36404,0.68067,1,-0.35504,1,162
1.636,0.68067,1,-0.35504,0,162
-1.364,0.68067,-1,-0.35504,1,162
-1.364,-0.31933,1,-0.35504,0,162
1.636,0.68067,1,-0.35504,0,162
-1.364,0.68067,1,-0.35504,0,162
-1.364,0.68067,-1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
-0.36404,0.68067,1,-0.35504,1,162
-0.36404,0.68067,1,-0.35504,1,162
-1.364,-2.3193,-1,-0.35504,0,162
-1.364,-1.3193,1,-0.35504,1,162
-1.364,-3.3193,1,-0.35504,0,162
-1.364,-2.3193,1,-0.35504,1,162
-1.364,-0.31933,1,-0.35504,1,162
-1.364,-0.31933,1,-0.35504,0,162
-1.364,-2.3193,-1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,0,162
-1.364,-1.3193,1,-0.35504,0,162
0.63596,0.68067,1,-0.35504,1,162
-1.364,0.68067,-1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
-1.364,-0.31933,1,-0.35504,0,162
-0.36404,0.68067,1,-0.35504,1,162
-1.364,-0.31933,1,-0.35504,1,162
1.636,0.68067,-1,-0.35504,1,162
-1.364,-2.3193,1,-0.35504,0,162
2.636,0.68067,1,-0.35504,1,162
0.63596,0.68067,-1,-0.35504,1,162
2.636,0.68067,1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
0.63596,0.68067,1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,0,162
0.63596,0.68067,1,-0.35504,1,162
-1.364,-0.31933,-1,-0.35504,1,162
-1.364,-0.31933,-1,-0.35504,1,162
0.63596,0.68067,1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,0,162
-1.364,-4.3193,1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,0,162
-1.364,-1.3193,-1,-0.35504,1,162
-1.364,-0.31933,-1,-0.35504,1,162
1.636,0.68067,1,-0.35504,0,162
-1.364,-0.31933,1,-0.35504,1,162
-1.364,-0.31933,1,-0.35504,0,162
0.63596,0.68067,1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
0.63596,0.68067,-1,-0.35504,1,162
1.636,0.68067,-1,-0.35504,1,162
0.63596,0.68067,-1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
-0.36404,0.68067,1,-0.35504,1,162
-0.36404,0.68067,1,-0.35504,1,162
-1.364,-0.31933,-1,-0.35504,0,162
-1.364,-0.31933,1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,1,162
-1.364,-1.3193,1,-0.35504,0,162
2.636,0.68067,1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,1,162
1.636,0.68067,-1,-0.35504,1,162
1.636,0.68067,-1,-0.35504,1,162
-1.364,-2.3193,1,-0.35504,1,162
1.636,0.68067,-1,-0.35504,1,162
-1.364,-2.3193,1,-0.35504,0,162
-1.364,0.68067,1,-0.35504,1,162
3.636,0.68067,-1,-0.35504,1,162
-1.364,-1.3193,1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,1,162
-1.364,0.68067,-1,-0.35504,0,162
1.636,0.68067,1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
0.63596,0.68067,1,-0.35504,1,162
0.63596,0.68067,1,-0.35504,1,162
-1.364,-1.3193,-1,-0.35504,1,162
-0.36404,0.68067,1,-0.35504,1,162
-0.36404,0.68067,1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,1,162
-1.364,-3.3193,-1,-0.35504,0,162
1.636,0.68067,1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
3.636,0.68067,1,-0.35504,1,162
-1.364,-2.3193,-1,-0.35504,1,162
-1.364,-2.3193,-1,-0.35504,0,162
-1.364,-0.31933,1,-0.35504,1,162
-1.364,-0.31933,1,-0.35504,0,162
-1.364,0.68067,1,-0.35504,1,162
3.636,0.68067,-1,-0.35504,1,162
2.636,0.68067,-1,-0.35504,1,162
-1.364,-2.3193,1,-0.35504,0,162
-1.364,0.68067,1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
2.636,0.68067,1,-0.35504,1,162
2.636,0.68067,1,-0.35504,1,162
-1.364,-1.3193,-1,-0.35504,1,162
-1.364,-3.3193,-1,-0.35504,0,162
-1.364,-2.3193,1,-0.35504,1,162
-1.364,-1.3193,1,-0.35504,0,162
-1.364,0.68067,1,-0.35504,1,162
-0.36404,0.68067,1,-0.35504,0,162
0.63596,0.68067,1,-0.35504,1,162
-1.364,-1.3193,-1,-0.35504,1,162
-0.36404,0.68067,1,-0.35504,1,162
0.63596,0.68067,1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
3.636,0.68067,1,-0.35504,1,162
-1.364,-0.31933,-1,-0.35504,1,162
-1.364,-2.3193,-1,-0.35504,0,162
-1.364,-1.3193,1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,1,162
0.63596,0.68067,1,-0.35504,1,162
-1.364,0.68067,-1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
0.63596,0.68067,1,-0.35504,1,162
-1.364,0.68067,-1,-0.35504,1,162
0.63596,0.68067,1,-0.35504,1,162
0.63596,0.68067,1,-0.35504,1,162
-0.36404,0.68067,1,-0.35504,1,162
0.63596,0.68067,1,-0.35504,1,162
-1.364,-0.31933,-1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
0.63596,0.68067,1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,1,162
-1.364,-0.31933,1,-0.35504,0,162
-1.364,0.68067,-1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
-0.36404,0.68067,1,-0.35504,1,162
-0.36404,0.68067,1,-0.35504,1,162
1.636,0.68067,-1,-0.35504,1,162
-1.364,-1.3193,1,-0.35504,1,162
2.636,0.68067,-1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,1,162
-1.364,-2.3193,1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
2.636,0.68067,-1,-0.35504,1,162
1.636,0.68067,-1,-0.35504,1,162
0.63596,0.68067,1,-0.35504,1,162
0.63596,0.68067,1,-0.35504,1,162
-1.364,0.68067,1,-0.35504,1,162
1.636,0.68067,-1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
1.636,0.68067,1,-0.35504,1,162
-1.364,0.68067,1,-0.18342,0,163
-1.364,0.68067,1,-0.18342,1,163
-0.36404,0.68067,1,-0.18342,0,163
-1.364,-2.3193,1,-0.18342,1,163
-1.364,0.68067,-1,-0.18342,0,163
0.63596,0.68067,1,-0.18342,1,163
0.63596,0.68067,1,-0.18342,1,163
1.636,0.68067,1,-0.18342,1,163
-1.364,0.68067,-1,-0.18342,0,163
-1.364,-0.31933,1,-0.18342,1,163
-1.364,-3.3193,1,-0.18342,0,163
3.636,0.68067,1,-0.18342,1,163
-1.364,-2.3193,-1,-0.18342,1,163
-1.364,-1.3193,1,-0.18342,1,163
1.636,0.68067,1,-0.18342,1,163
-1.364,-2.3193,1,-0.18342,1,163
-1.364,-1.3193,1,-0.18342,1,163
-1.364,-0.31933,1,-0.18342,1,163
1.636,0.68067,-1,-0.18342,1,163
-1.364,-1.3193,1,-0.18342,1,163
-1.364,-1.3193,1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,0,163
-1.364,-2.3193,-1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,0,163
0.63596,0.68067,1,-0.18342,1,163
1.636,0.68067,1,-0.18342,1,163
-0.36404,0.68067,1,-0.18342,0,163
-1.364,0.68067,1,-0.18342,0,163
1.636,0.68067,-1,-0.18342,1,163
-1.364,-2.3193,1,-0.18342,1,163
-0.36404,0.68067,1,-0.18342,1,163
0.63596,0.68067,1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,0,163
0.63596,0.68067,1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,0,163
-0.36404,0.68067,1,-0.18342,1,163
-1.364,-1.3193,-1,-0.18342,0,163
3.636,0.68067,-1,-0.18342,1,163
-1.364,-2.3193,1,-0.18342,0,163
2.636,0.68067,1,-0.18342,1,163
2.636,0.68067,1,-0.18342,1,163
1.636,0.68067,1,-0.18342,1,163
-1.364,-2.3193,-1,-0.18342,0,163
-1.364,0.68067,-1,-0.18342,0,163
0.63596,0.68067,1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,1,163
2.636,0.68067,1,-0.18342,1,163
1.636,0.68067,1,-0.18342,1,163
-0.36404,0.68067,1,-0.18342,1,163
0.63596,0.68067,-1,-0.18342,0,163
-0.36404,0.68067,-1,-0.18342,0,163
0.63596,0.68067,-1,-0.18342,0,163
0.63596,0.68067,1,-0.18342,0,163
0.63596,0.68067,1,-0.18342,0,163
-1.364,0.68067,1,-0.18342,0,163
-1.364,-0.31933,-1,-0.18342,0,163
-1.364,-0.31933,1,-0.18342,0,163
-1.364,0.68067,1,-0.18342,1,163
3.636,0.68067,1,-0.18342,1,163
2.636,0.68067,1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,0,163
-1.364,0.68067,1,-0.18342,1,163
-1.364,-0.31933,-1,-0.18342,0,163
1.636,0.68067,-1,-0.18342,1,163
-1.364,-2.3193,1,-0.18342,1,163
-1.364,-2.3193,1,-0.18342,1,163
-1.364,-0.31933,-1,-0.18342,0,163
2.636,0.68067,1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,1,163
-1.364,0.68067,-1,-0.18342,1,163
-0.36404,0.68067,1,-0.18342,0,163
2.636,0.68067,1,-0.18342,1,163
1.636,0.68067,1,-0.18342,1,163
0.63596,0.68067,1,-0.18342,1,163
0.63596,0.68067,1,-0.18342,1,163
0.63596,0.68067,1,-0.18342,1,163
-1.364,-1.3193,-1,-0.18342,1,163
-0.36404,0.68067,1,-0.18342,1,163
-0.36404,0.68067,1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,0,163
-1.364,-1.3193,1,-0.18342,0,163
-1.364,-3.3193,-1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,1,163
-1.364,-3.3193,1,-0.18342,1,163
-1.364,-0.31933,1,-0.18342,0,163
-1.364,-2.3193,-1,-0.18342,1,163
-1.364,-2.3193,-1,-0.18342,0,163
-1.364,-0.31933,1,-0.18342,1,163
0.63596,0.68067,1,-0.18342,1,163
-0.36404,0.68067,1,-0.18342,1,163
-1.364,-2.3193,-1,-0.18342,1,163
-1.364,-2.3193,-1,-0.18342,1,163
1.636,0.68067,1,-0.18342,1,163
0.63596,0.68067,1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,1,163
-1.364,-0.31933,1,-0.18342,1,163
-1.364,-0.31933,1,-0.18342,1,163
2.636,0.68067,1,-0.18342,1,163
-1.364,-1.3193,-1,-0.18342,1,163
-1.364,-3.3193,-1,-0.18342,0,163
-1.364,-2.3193,1,-0.18342,0,163
-1.364,0.68067,1,-0.18342,0,163
-1.364,-0.31933,1,-0.18342,0,163
-0.36404,0.68067,1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,1,163
-0.36404,0.68067,-1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,0,163
0.63596,0.68067,1,-0.18342,0,163
-1.364,0.68067,1,-0.18342,0,163
-1.364,-1.3193,-1,-0.18342,1,163
-1.364,-0.31933,-1,-0.18342,0,163
-1.364,-1.3193,1,-0.18342,0,163
-0.36404,0.68067,1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,1,163
0.63596,0.68067,-1,-0.18342,1,163
-1.364,-0.31933,1,-0.18342,0,163
-1.364,-0.31933,1,-0.18342,0,163
-0.36404,0.68067,1,-0.18342,1,163
2.636,0.68067,-1,-0.18342,1,163
1.636,0.68067,1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,1,163
-0.36404,0.68067,1,-0.18342,1,163
-0.36404,0.68067,1,-0.18342,1,163
2.636,0.68067,-1,-0.18342,1,163
1.636,0.68067,1,-0.18342,1,163
1.636,0.68067,1,-0.18342,1,163
0.63596,0.68067,1,-0.18342,1,163
1.636,0.68067,1,-0.18342,1,163
-1.364,0.68067,-1,-0.18342,1,163
1.636,0.68067,1,-0.18342,1,163
-0.36404,0.68067,1,-0.18342,1,163
-0.36404,0.68067,1,-0.18342,1,163
1.636,0.68067,-1,-0.18342,1,163
-1.364,-0.31933,1,-0.18342,1,163
0.63596,0.68067,-1,-0.18342,1,163
-1.364,-3.3193,1,-0.18342,1,163
-1.364,-2.3193,1,-0.18342,1,163
-1.364,-1.3193,1,-0.18342,0,163
-1.364,-1.3193,1,-0.18342,1,163
2.636,0.68067,-1,-0.18342,1,163
-1.364,-1.3193,-1,-0.18342,1,163
-1.364,-0.31933,1,-0.18342,1,163
0.63596,0.68067,1,-0.18342,1,163
-1.364,0.68067,1,-0.18342,1,163
1.636,0.68067,-1,-0.18342,1,163
-1.364,-0.31933,1,-0.18342,1,163
-1.364,-0.31933,1,-0.18342,1,163
-1.364,0.68067,-1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,0,164
-1.364,-1.3193,1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,0,164
-1.364,-1.3193,-1,-0.45263,0,164
-0.36404,0.68067,1,-0.45263,1,164
-0.36404,0.68067,1,-0.45263,0,164
1.636,0.68067,1,-0.45263,0,164
2.636,0.68067,-1,-0.45263,1,164
-1.364,-2.3193,1,-0.45263,0,164
1.636,0.68067,1,-0.45263,0,164
-1.364,-2.3193,1,-0.45263,0,164
-1.364,-2.3193,-1,-0.45263,0,164
-1.364,-1.3193,1,-0.45263,1,164
-1.364,-3.3193,1,-0.45263,1,164
-0.36404,0.68067,1,-0.45263,1,164
-1.364,-2.3193,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
-1.364,-2.3193,-1,-0.45263,0,164
-1.364,-1.3193,1,-0.45263,1,164
-1.364,-1.3193,1,-0.45263,0,164
-0.36404,0.68067,1,-0.45263,1,164
-1.364,0.68067,-1,-0.45263,0,164
-0.36404,0.68067,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
-1.364,-1.3193,1,-0.45263,1,164
-1.364,-2.3193,1,-0.45263,1,164
-1.364,-3.3193,1,-0.45263,0,164
-1.364,0.68067,-1,-0.45263,1,164
-0.36404,0.68067,1,-0.45263,0,164
-0.36404,0.68067,1,-0.45263,1,164
2.636,0.68067,-1,-0.45263,0,164
0.63596,0.68067,1,-0.45263,0,164
-1.364,0.68067,1,-0.45263,0,164
0.63596,0.68067,1,-0.45263,0,164
-1.364,-0.31933,1,-0.45263,0,164
-1.364,-0.31933,1,-0.45263,0,164
-1.364,-0.31933,-1,-0.45263,0,164
3.636,0.68067,-1,-0.45263,1,164
-1.364,-2.3193,1,-0.45263,0,164
2.636,0.68067,1,-0.45263,1,164
2.636,0.68067,1,-0.45263,0,164
-1.364,-0.31933,-1,-0.45263,0,164
-1.364,-0.31933,-1,-0.45263,0,164
-1.364,-0.31933,1,-0.45263,0,164
1.636,0.68067,1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
1.636,0.68067,1,-0.45263,1,164
0.63596,0.68067,-1,-0.45263,0,164
0.63596,0.68067,-1,-0.45263,1,164
1.636,0.68067,-1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,0,164
1.636,0.68067,1,-0.45263,0,164
0.63596,0.68067,-1,-0.45263,1,164
-1.364,-0.31933,1,-0.45263,1,164
-1.364,-1.3193,1,-0.45263,0,164
3.636,0.68067,1,-0.45263,1,164
2.636,0.68067,1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,0,164
-1.364,-0.31933,-1,-0.45263,0,164
0.63596,0.68067,-1,-0.45263,1,164
-1.364,-1.3193,1,-0.45263,1,164
-1.364,-0.31933,1,-0.45263,0,164
-1.364,-3.3193,-1,-0.45263,0,164
-1.364,-2.3193,1,-0.45263,1,164
-1.364,-2.3193,1,-0.45263,0,164
3.636,0.68067,-1,-0.45263,1,164
-1.364,-1.3193,1,-0.45263,0,164
-0.36404,0.68067,1,-0.45263,1,164
-1.364,-1.3193,-1,-0.45263,1,164
1.636,0.68067,1,-0.45263,1,164
1.636,0.68067,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
-1.364,-0.31933,-1,-0.45263,0,164
-1.364,-0.31933,1,-0.45263,1,164
-1.364,-1.3193,1,-0.45263,1,164
-1.364,-2.3193,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
-1.364,-2.3193,-1,-0.45263,0,164
-1.364,0.68067,1,-0.45263,1,164
-1.364,-0.31933,1,-0.45263,1,164
-1.364,-2.3193,1,-0.45263,0,164
-1.364,-2.3193,-1,-0.45263,0,164
-1.364,-3.3193,-1,-0.45263,0,164
-1.364,-3.3193,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,1,164
3.636,0.68067,-1,-0.45263,1,164
2.636,0.68067,-1,-0.45263,1,164
-1.364,-1.3193,1,-0.45263,0,164
0.63596,0.68067,1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,1,164
-1.364,-0.31933,1,-0.45263,1,164
2.636,0.68067,1,-0.45263,1,164
2.636,0.68067,1,-0.45263,1,164
-1.364,-1.3193,-1,-0.45263,0,164
1.636,0.68067,-1,-0.45263,1,164
-1.364,-2.3193,1,-0.45263,0,164
-1.364,0.68067,1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,0,164
-0.36404,0.68067,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
-1.364,-1.3193,-1,-0.45263,1,164
2.636,0.68067,1,-0.45263,1,164
1.636,0.68067,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
-0.36404,0.68067,1,-0.45263,1,164
-1.364,-1.3193,-1,-0.45263,1,164
-1.364,-2.3193,-1,-0.45263,1,164
-0.36404,0.68067,1,-0.45263,0,164
-1.364,0.68067,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
-1.364,0.68067,-1,-0.45263,1,164
1.636,0.68067,1,-0.45263,1,164
1.636,0.68067,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
2.636,0.68067,-1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
-0.36404,0.68067,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
1.636,0.68067,-1,-0.45263,1,164
1.636,0.68067,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,1,164
-1.364,-0.31933,1,-0.45263,1,164
0.63596,0.68067,-1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,1,164
-1.364,-0.31933,-1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
-1.364,-1.3193,-1,-0.45263,1,164
3.636,0.68067,1,-0.45263,1,164
2.636,0.68067,1,-0.45263,1,164
1.636,0.68067,1,-0.45263,1,164
1.636,0.68067,1,-0.45263,1,164
2.636,0.68067,-1,-0.45263,1,164
1.636,0.68067,-1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
0.63596,0.68067,1,-0.45263,1,164
-1.364,0.68067,1,-0.45263,1,164
-1.364,-0.31933,-1,-0.45263,1,164
1.636,0.68067,1,-0.45263,1,164
1.636,0.68067,1,-0.45263,1,164
-1.364,0.68067,-1,-0.048522,1,165
3.636,0.68067,1,-0.048522,1,165
